CELL_ID,CELL_LAT,CELL_LON,MODE,HOT_BINS,WORST_MED_DELAY_SECS
620285726557208575,-41.183347005,174.98238628333334,BUS,2,126.0
620285722839744511,-41.219309730000006,174.91707780000002,BUS,2,270.0
620285723837726719,-41.22293945777777,174.80501158,BUS,2,178.0
620285728207667199,-41.286752531999994,174.72854576000003,BUS,2,130.0
620285723837464575,-41.225490277999995,174.80724157199998,BUS,2,141.0
620285728291291135,-41.31386150857143,174.78015565285713,BUS,2,113.0
620285726345396223,-41.121478741666664,174.87154091666662,BUS,2,160.0
620285723184201727,-41.307484880000004,174.79297541999998,BUS,2,140.0
620285724395307007,-41.268060598333335,174.76396397333338,BUS,2,211.5
620285886394007551,-40.91612432665642,175.00516355199937,BUS,2,148.0
620285728108838911,-41.31853977000001,174.79868284999998,BUS,2,139.0
620285723159035903,-41.31193312199999,174.819655316,BUS,2,155.0
620285722588086271,-41.22966651624999,174.8895178375,BUS,2,193.0
620285728253018111,-41.287111317999994,174.76085555,BUS,2,135.0
620285728298106879,-41.31110551,174.7789518,BUS,2,251.0
620285726490099711,-41.161532968333326,174.98263268333335,BUS,2,183.5
620285723177385983,-41.299757946666666,174.80090316666667,BUS,2,240.0
620285891435823103,-40.89361136571428,174.98186697714286,BUS,2,120.0
620285726312366079,-41.136029215,174.8422416,BUS,2,86.0
620285728233619455,-41.30168098428572,174.77969159714283,BUS,2,269.0
620285723184201727,-41.307482928,174.792968404,BUS,2,167.0
620285722840268799,-41.210217061428565,174.90486245714285,BUS,2,115.0
620285723185250303,-41.309442722,174.79259238,BUS,2,107.5
620285728214745087,-41.285034032000006,174.73647922000004,BUS,2,92.0
620285728302039039,-41.313126667999995,174.76577334,BUS,2,200.0
620285723182366719,-41.311701552,174.79361579999997,BUS,2,146.0
620285728225230847,-41.294115267916666,174.78268117916664,BUS,2,47.5
620285723185250303,-41.309401138,174.79251957000002,BUS,2,125.5
620285728252493823,-41.282625079999995,174.74660697166667,BUS,2,179.5
620285728214745087,-41.28501072833333,174.73641913333336,BUS,2,119.5
620285723187871743,-41.315057925000005,174.81312868,BUS,2,105.0
620285891435823103,-40.893566658,174.981685484,BUS,2,188.0
620285891435823103,-40.89363620333333,174.98196780666663,BUS,2,153.5
620285722840530943,-41.209675572857144,174.90414817142855,BUS,2,240.0
620285722840268799,-41.21019147999999,174.90485320000002,BUS,2,104.0
620285886394007551,-40.91624714326583,175.00653237313938,BUS,2,115.0
620285728297320447,-41.30554795333333,174.77824040444443,BUS,2,129.0
620285723842183167,-41.222652205,174.8229888,BUS,2,217.5
620285728236240895,-41.29831970142857,174.7860012514286,BUS,2,131.0
620285726312103935,-41.13764031428571,174.84321581428574,BUS,2,122.0
620285724405530623,-41.247722606,174.81281612000004,BUS,2,163.0
620285722841055231,-41.208608268,174.90712431999998,BUS,2,144.0
620285723183415295,-41.315462527692304,174.79369104615384,BUS,2,196.0
620285728253018111,-41.28715565199999,174.76085989999999,BUS,2,143.0
620285723167948799,-41.317703096,174.819657528,BUS,2,164.0
620285728301252607,-41.316663548333324,174.76485150500002,BUS,2,179.0
620285722907377663,-41.233254581999994,174.90385573999998,BUS,2,156.0
620285728298369023,-41.30871595333334,174.7784309,BUS,2,120.5
620285723187871743,-41.314964765000006,174.81308961333332,BUS,2,97.5
620285722840793087,-41.209407561666666,174.90926000000002,BUS,2,124.5
620285728295223295,-41.312901296666666,174.7851331333333,BUS,2,132.5
620285728297320447,-41.30536945,174.77837490285717,BUS,2,112.0
620285728112771071,-41.318980514,174.80111534,BUS,2,85.0
620285728291815423,-41.31983085082646,174.77641382637765,BUS,2,239.0
620285722840793087,-41.209554612727274,174.90917454545456,BUS,2,214.0
620285723187871743,-41.314959040000005,174.813058044,BUS,2,127.0
620285728291815423,-41.319830850826456,174.77641382637765,BUS,2,145.0
620285728246726655,-41.272314990000005,174.75926905999998,BUS,2,224.5
620285722593591295,-41.216159086,174.89163908,BUS,2,363.0
620285726311317503,-41.13265817999999,174.8400993666667,BUS,2,152.0
620285728195870719,-41.30272809,174.76613460000004,BUS,2,137.0
620285728241745919,-41.282016721818174,174.75143984636364,BUS,2,134.0
